fusedyear,fusedmonth,fusedday,fusedhour,toplam_yolcu
2021,12,30,20,9070
2021,12,30,21,6699
2021,12,30,22,5342
2021,12,30,23,2885
2021,12,31,0,93
2021,12,31,2,3
2021,12,31,4,1
2021,12,31,5,484
2021,12,31,6,4613
2021,12,31,7,15600
2021,12,31,8,17118
2021,12,31,9,9412
2021,12,31,10,7355
2021,12,31,11,7830
2021,12,31,12,9505
2021,12,31,13,10656
2021,12,31,14,13038
2021,12,31,15,16815
2021,12,31,16,21159
2021,12,31,18,21520
2021,12,31,19,14504
2021,12,31,20,10762
2021,12,31,21,6296
2021,12,31,22,4593
2021,12,31,23,3027
2022,1,1,0,4132
2022,1,1,1,4577
2022,1,1,2,3259
2022,1,1,3,1887
2022,1,1,4,1377
2022,1,1,5,947
2022,1,1,6,1618
2022,1,1,7,2060
2022,1,1,8,2219
2022,1,1,9,2594
2022,1,1,10,3426
2022,1,1,11,4847
2022,1,1,12,7215
2022,1,1,13,8826
2022,1,1,14,10398
2022,1,1,15,10948
2022,1,1,16,11831
2022,1,1,17,13403
2022,1,1,18,12340
2022,1,1,19,10097
2022,1,1,20,7541
2022,1,1,21,5750
2022,1,1,22,5249
2022,1,1,23,2815
2022,1,2,0,872
2022,1,2,1,435
2022,1,2,2,17
2022,1,2,4,1
2022,1,2,5,175
2022,1,2,6,1168
2022,1,2,7,2080
2022,1,2,8,2829
2022,1,2,9,3360
2022,1,2,10,3651
2022,1,2,11,4442
2022,1,2,12,6124
2022,1,2,13,7892
2022,1,2,14,8807
2022,1,2,15,8790
2022,1,2,16,9432
2022,1,2,17,10004
2022,1,2,18,10133
2022,1,2,19,8333
2022,1,2,20,6296
2022,1,2,21,4933
2022,1,2,22,4294
2022,1,2,23,1981
2022,1,3,0,83
2022,1,3,1,2
2022,1,3,2,2
2022,1,3,4,1
2022,1,3,5,581
2022,1,3,6,5680
2022,1,3,7,19474
2022,1,3,8,21256
2022,1,3,9,11233
2022,1,3,10,7896
2022,1,3,11,7877
2022,1,3,12,9274
2022,1,3,13,9381
2022,1,3,14,9995
2022,1,3,15,13196
2022,1,3,16,15888
2022,1,3,17,20345
2022,1,3,19,13228
2022,1,3,20,7174
2022,1,3,21,4916
2022,1,3,22,4066
2022,1,3,23,1907
2022,1,4,0,70
2022,1,4,1,5
2022,1,4,2,1
2022,1,4,4,1
2022,1,4,5,543
2022,1,4,6,5322
2022,1,4,7,18516
2022,1,4,8,20767
2022,1,4,9,10895
2022,1,4,10,8208
2022,1,4,11,8287
2022,1,4,12,9518
2022,1,4,13,9523
2022,1,4,14,10137
2022,1,4,15,13003
2022,1,4,16,15405
2022,1,4,17,20088
2022,1,4,19,13260
2022,1,4,20,7234
2022,1,4,21,5174
2022,1,4,22,4419
2022,1,4,23,1984
2022,1,5,0,65
2022,1,5,3,1
2022,1,5,4,1
2022,1,5,5,535
2022,1,5,6,5147
2022,1,5,7,17983
2022,1,5,8,20659
2022,1,5,9,11007
2022,1,5,10,8252
2022,1,5,11,8707
2022,1,5,12,9849
2022,1,5,13,9834
2022,1,5,14,10049
2022,1,5,15,13177
2022,1,5,16,15587
2022,1,5,17,19892
2022,1,5,19,13255
2022,1,5,20,7437
2022,1,5,21,5401
2022,1,5,22,4395
2022,1,5,23,2317
2022,1,6,0,81
2022,1,6,1,4
2022,1,6,2,6
2022,1,6,4,1
2022,1,6,5,509
2022,1,6,6,5168
2022,1,6,7,17425
2022,1,6,8,19905
2022,1,6,9,10960
2022,1,6,10,7970
2022,1,6,11,8309
2022,1,6,12,9231
2022,1,6,13,9684
2022,1,6,14,10173
2022,1,6,15,13367
2022,1,6,16,15095
2022,1,6,17,19378
2022,1,6,19,13492
2022,1,6,20,7427
2022,1,6,21,5556
2022,1,6,22,4404
2022,1,6,23,2271
2022,1,7,0,104
2022,1,7,1,1
2022,1,7,2,1
2022,1,7,3,3
2022,1,7,4,1
2022,1,7,5,557
2022,1,7,6,4998
2022,1,7,7,16726
2022,1,7,8,19124
2022,1,7,9,10779
2022,1,7,10,7902
2022,1,7,11,8144
2022,1,7,12,9256
2022,1,7,13,9384
2022,1,7,14,10401
2022,1,7,15,12977
2022,1,7,16,15901
2022,1,7,17,19854
2022,1,7,19,13359
2022,1,7,20,7709
2022,1,7,21,5515
2022,1,7,22,4484
2022,1,7,23,2680
2022,1,8,0,713
2022,1,8,1,339
2022,1,8,2,16
2022,1,8,3,1
2022,1,8,4,1
2022,1,8,5,378
2022,1,8,6,2494
2022,1,8,7,5964
2022,1,8,8,8533
2022,1,8,9,6279
2022,1,8,10,6544
2022,1,8,11,6844
2022,1,8,12,9418
2022,1,8,13,11586
2022,1,8,14,12388
2022,1,8,15,12635
2022,1,8,16,11917
2022,1,8,17,13656
2022,1,8,18,14909
2022,1,8,19,11004
2022,1,8,20,7463
2022,1,8,21,5663
2022,1,8,22,5399
2022,1,8,23,3264
2022,1,9,0,1066
2022,1,9,1,529
2022,1,9,2,16
2022,1,9,3,3
2022,1,9,4,1
2022,1,9,5,214
2022,1,9,6,1323
2022,1,9,7,2557
2022,1,9,8,4160
2022,1,9,9,3823
2022,1,9,10,5023
2022,1,9,11,5256
2022,1,9,12,7215
2022,1,9,13,9086
2022,1,9,14,9543
2022,1,9,15,9910
2022,1,9,16,9492
2022,1,9,17,10640
2022,1,9,18,10971
2022,1,9,19,8471
2022,1,9,20,6370
2022,1,9,21,5011
2022,1,9,22,4568
2022,1,9,23,2170
2022,1,10,0,93
2022,1,10,2,1
2022,1,10,4,2
2022,1,10,5,559
2022,1,10,6,5396
2022,1,10,7,18868
2022,1,10,8,20257
2022,1,10,9,11501
2022,1,10,10,8105
2022,1,10,11,8192
2022,1,10,12,9260
2022,1,10,13,9416
2022,1,10,14,9509
2022,1,10,15,13226
2022,1,10,16,14918
2022,1,10,17,19172
2022,1,10,19,12203
2022,1,10,20,6590
2022,1,10,21,4848
2022,1,10,22,4381
2022,1,10,23,1963
2022,1,11,0,112
2022,1,11,1,8
2022,1,11,2,4
2022,1,11,3,8
2022,1,11,4,1
2022,1,11,5,491
2022,1,11,6,5145
2022,1,11,7,17799
2022,1,11,8,20498
2022,1,11,9,11605
2022,1,11,10,8171
2022,1,11,11,8460
2022,1,11,12,9327
2022,1,11,13,9479
2022,1,11,14,9931
2022,1,11,15,12946
2022,1,11,16,14957
2022,1,11,17,18785
2022,1,11,18,21693
2022,1,11,19,12072
2022,1,11,20,6411
2022,1,11,21,4462
2022,1,11,22,3570
2022,1,11,23,1787
2022,1,12,0,62
2022,1,12,1,7
2022,1,12,2,7
2022,1,12,4,1
2022,1,12,5,498
2022,1,12,6,4891
2022,1,12,7,16792
2022,1,12,8,19498
2022,1,12,9,10665
2022,1,12,10,7160
2022,1,12,11,7323
2022,1,12,12,7945
2022,1,12,13,8174
2022,1,12,14,8353
2022,1,12,15,11448
2022,1,12,16,13188
2022,1,12,17,16777
2022,1,12,18,20105
2022,1,12,19,10992
2022,1,12,20,5975
2022,1,12,21,3890
2022,1,12,22,3465
2022,1,12,23,1569
2022,1,13,0,45
2022,1,13,1,3
2022,1,13,2,3
2022,1,13,3,1
2022,1,13,4,1
2022,1,13,5,519
2022,1,13,6,4763
2022,1,13,7,16795
2022,1,13,8,19507
2022,1,13,9,10654
2022,1,13,10,7549
2022,1,13,11,7537
2022,1,13,12,8577
2022,1,13,13,8780
2022,1,13,14,8721
2022,1,13,15,11946
2022,1,13,16,13650
2022,1,13,17,17486
2022,1,13,18,20559
2022,1,13,19,11235
2022,1,13,20,6284
2022,1,13,21,4692
2022,1,13,22,3678
2022,1,13,23,1765
2022,1,14,0,56
2022,1,14,1,3
2022,1,14,2,1
2022,1,14,4,3
2022,1,14,5,500
2022,1,14,6,4679
2022,1,14,7,15965
2022,1,14,8,18884
2022,1,14,9,10302
2022,1,14,10,7470
2022,1,14,11,7727
2022,1,14,12,9125
2022,1,14,13,9305
2022,1,14,14,9860
2022,1,14,15,13310
2022,1,14,16,15042
2022,1,14,17,18814
2022,1,14,19,14932
2022,1,14,20,8266
2022,1,14,21,5611
2022,1,14,22,4965
2022,1,14,23,2827
2022,1,15,0,813
2022,1,15,1,400
2022,1,15,2,23
2022,1,15,3,3
2022,1,15,4,2
2022,1,15,5,340
2022,1,15,6,2326
2022,1,15,7,5796
2022,1,15,8,7798
2022,1,15,9,6284
2022,1,15,10,5267
2022,1,15,11,6443
2022,1,15,12,8956
2022,1,15,13,11273
2022,1,15,14,11997
2022,1,15,15,12002
2022,1,15,16,12682
2022,1,15,17,14170
2022,1,15,18,14887
2022,1,15,19,11537
2022,1,15,20,7527
2022,1,15,21,5807
2022,1,15,22,5464
2022,1,15,23,3207
2022,1,16,0,991
2022,1,16,1,493
2022,1,16,2,14
2022,1,16,4,1
2022,1,16,5,169
2022,1,16,6,1309
2022,1,16,7,2314
2022,1,16,8,3178
2022,1,16,9,3798
2022,1,16,10,3880
2022,1,16,11,4806
2022,1,16,12,6663
2022,1,16,13,8660
2022,1,16,14,9247
2022,1,16,15,9231
2022,1,16,16,9531
2022,1,16,17,10553
2022,1,16,18,10923
2022,1,16,19,8462
2022,1,16,20,6118
2022,1,16,21,5056
2022,1,16,22,4293
2022,1,16,23,1912
2022,1,17,0,102
2022,1,17,1,5
2022,1,17,2,2
2022,1,17,4,1
2022,1,17,5,579
2022,1,17,6,5379
2022,1,17,7,18128
2022,1,17,8,20590
2022,1,17,9,11425
2022,1,17,10,8290
2022,1,17,11,8201
2022,1,17,12,9248
2022,1,17,13,9366
2022,1,17,14,9794
2022,1,17,15,12712
2022,1,17,16,14389
2022,1,17,17,18893
2022,1,17,18,22300
2022,1,17,19,12933
2022,1,17,20,6861
2022,1,17,21,4899
2022,1,17,22,3888
2022,1,17,23,1685
2022,1,18,0,89
2022,1,18,1,2
2022,1,18,4,1
2022,1,18,5,541
2022,1,18,6,4988
2022,1,18,7,17039
2022,1,18,8,20253
2022,1,18,9,11858
2022,1,18,10,8138
2022,1,18,11,8120
2022,1,18,12,9309
2022,1,18,13,9198
2022,1,18,14,9687
2022,1,18,15,12172
2022,1,18,16,13584
2022,1,18,17,17975
2022,1,18,18,22294
2022,1,18,19,12946
2022,1,18,20,6992
2022,1,18,21,4775
2022,1,18,22,3921
2022,1,18,23,1829
2022,1,19,0,55
2022,1,19,3,2
2022,1,19,4,1
2022,1,19,5,492
2022,1,19,6,4860
2022,1,19,7,16132
2022,1,19,8,20054
2022,1,19,9,11510
2022,1,19,10,8068
2022,1,19,11,7807
2022,1,19,12,9163
2022,1,19,13,9320
2022,1,19,14,9823
2022,1,19,15,11845
2022,1,19,16,13822
2022,1,19,17,18333
2022,1,19,18,22185
2022,1,19,19,12452
2022,1,19,20,6581
2022,1,19,21,4785
2022,1,19,22,4240
2022,1,19,23,2093
2022,1,20,0,78
2022,1,20,1,4
2022,1,20,4,1
2022,1,20,5,526
2022,1,20,6,4696
2022,1,20,7,15593
2022,1,20,8,19003
2022,1,20,9,11176
2022,1,20,10,8311
2022,1,20,11,8623
2022,1,20,12,9612
2022,1,20,13,9646
2022,1,20,14,10391
2022,1,20,15,11608
2022,1,20,16,13725
2022,1,20,17,18628
2022,1,20,19,13269
2022,1,20,20,7337
2022,1,20,21,5255
2022,1,20,22,4483
2022,1,20,23,2388
2022,1,21,0,107
2022,1,21,2,4
2022,1,21,3,2
2022,1,21,4,1
2022,1,21,5,514
2022,1,21,6,4507
2022,1,21,7,14564
2022,1,21,8,18720
2022,1,21,9,12383
2022,1,21,10,13041
2022,1,21,11,11016
2022,1,21,12,11416
2022,1,21,13,10929
2022,1,21,14,12367
2022,1,21,15,12764
2022,1,21,16,14314
2022,1,21,17,19428
2022,1,21,18,22683
2022,1,21,19,14430
2022,1,21,20,7964
2022,1,21,21,4820
2022,1,21,22,3938
2022,1,21,23,2187
2022,1,22,0,630
2022,1,22,1,291
2022,1,22,2,17
2022,1,22,4,1
2022,1,22,5,271
2022,1,22,6,2319
2022,1,22,7,5460
2022,1,22,8,7312
2022,1,22,9,5494
2022,1,22,10,4673
2022,1,22,11,5172
2022,1,22,12,6831
2022,1,22,13,9257
2022,1,22,14,9835
2022,1,22,15,9477
2022,1,22,16,9955
2022,1,22,17,10750
2022,1,22,18,11476
2022,1,22,19,9378
2022,1,22,20,6403
2022,1,22,21,4913
2022,1,22,22,4476
2022,1,22,23,2592
2022,1,23,0,905
2022,1,23,1,424
2022,1,23,2,22
2022,1,23,3,2
2022,1,23,4,1
2022,1,23,5,172
2022,1,23,6,1328
2022,1,23,7,2412
2022,1,23,8,3195
2022,1,23,9,3426
2022,1,23,10,3460
2022,1,23,11,4136
2022,1,23,12,5216
2022,1,23,13,7009
2022,1,23,14,7439
2022,1,23,15,7739
2022,1,23,16,7525
2022,1,23,17,7984
2022,1,23,18,8773
2022,1,23,19,7539
2022,1,23,20,5711
2022,1,23,21,4595
2022,1,23,22,4234
2022,1,23,23,2595
2022,1,24,0,141
2022,1,24,1,1
2022,1,24,4,1
2022,1,24,5,417
2022,1,24,6,4162
2022,1,24,7,13060
2022,1,24,8,16969
2022,1,24,9,9768
2022,1,24,10,6867
2022,1,24,11,6423
2022,1,24,12,7433
2022,1,24,13,7916
2022,1,24,14,8357
2022,1,24,15,9983
2022,1,24,16,12323
2022,1,24,17,16564
2022,1,24,18,16638
2022,1,24,19,10926
2022,1,24,20,5145
2022,1,24,21,2977
2022,1,24,22,2132
2022,1,24,23,2323
2022,1,25,0,914
2022,1,25,1,424
2022,1,25,2,18
2022,1,25,3,5
2022,1,25,4,2
2022,1,25,5,327
2022,1,25,6,3181
2022,1,25,7,9603
2022,1,25,8,12695
2022,1,25,9,7815
2022,1,25,10,5590
2022,1,25,11,5216
2022,1,25,12,5967
2022,1,25,13,6889
2022,1,25,14,7431
2022,1,25,15,8166
2022,1,25,16,10200
2022,1,25,17,12680
2022,1,25,18,13120
2022,1,25,19,8091
2022,1,25,20,4964
2022,1,25,21,3397
2022,1,25,22,2750
2022,1,25,23,1334
2022,1,26,0,392
2022,1,26,1,195
2022,1,26,2,6
2022,1,26,4,1
2022,1,26,5,416
2022,1,26,6,3503
2022,1,26,7,10783
2022,1,26,8,14318
2022,1,26,9,8502
2022,1,26,10,6017
2022,1,26,11,5923
2022,1,26,12,6896
2022,1,26,13,7639
2022,1,26,14,8407
2022,1,26,15,8659
2022,1,26,16,10448
2022,1,26,17,15084
2022,1,26,18,19541
2022,1,26,19,11278
2022,1,26,20,6523
2022,1,26,21,4609
2022,1,26,22,3977
2022,1,26,23,1891
2022,1,27,0,357
2022,1,27,1,144
2022,1,27,2,10
2022,1,27,3,3
2022,1,27,4,1
2022,1,27,5,507
2022,1,27,6,3940
2022,1,27,7,12523
2022,1,27,8,16331
2022,1,27,9,9753
2022,1,27,10,7202
2022,1,27,11,7114
2022,1,27,12,8470
2022,1,27,13,9244
2022,1,27,14,9509
2022,1,27,15,9237
2022,1,27,16,11249
2022,1,27,17,16841
2022,1,27,18,21546
2022,1,27,19,12248
2022,1,27,20,6574
2022,1,27,21,4966
2022,1,27,22,4067
2022,1,27,23,2056
2022,1,28,0,81
2022,1,28,1,1
2022,1,28,2,1
2022,1,28,4,1
2022,1,28,5,473
2022,1,28,6,4023
2022,1,28,7,12298
2022,1,28,8,15979
2022,1,28,9,10055
2022,1,28,10,7526
2022,1,28,11,7971
2022,1,28,12,9858
2022,1,28,13,10056
2022,1,28,14,11428
2022,1,28,15,11153
2022,1,28,16,13276
2022,1,28,17,18651
2022,1,28,19,15186
2022,1,28,20,8288
2022,1,28,21,5558
2022,1,28,22,4834
2022,1,28,23,2897
2022,1,29,0,854
2022,1,29,1,432
2022,1,29,2,28
2022,1,29,4,1
2022,1,29,5,325
2022,1,29,6,2243
2022,1,29,7,5380
2022,1,29,8,7171
2022,1,29,9,6128
2022,1,29,10,5145
2022,1,29,11,6389
2022,1,29,12,8717
2022,1,29,13,11253
2022,1,29,14,12353
2022,1,29,15,12152
2022,1,29,16,12720
2022,1,29,17,14207
2022,1,29,18,14888
2022,1,29,19,11843
2022,1,29,20,7976
2022,1,29,21,5844
2022,1,29,22,5178
2022,1,29,23,3381
2022,1,30,0,1002
2022,1,30,1,614
2022,1,30,2,20
2022,1,30,4,1
2022,1,30,5,155
2022,1,30,6,1270
2022,1,30,7,2226
2022,1,30,8,3261
2022,1,30,9,3809
2022,1,30,10,3860
2022,1,30,11,4946
2022,1,30,12,7105
2022,1,30,13,9181
2022,1,30,14,10241
2022,1,30,15,9777
2022,1,30,16,9992
2022,1,30,17,11350
2022,1,30,18,11095
2022,1,30,19,8759
2022,1,30,20,6732
2022,1,30,21,4868
2022,1,30,22,4147
2022,1,30,23,1948
2022,1,31,0,79
2022,1,31,1,3
2022,1,31,4,1
2022,1,31,5,558
2022,1,31,6,4809
2022,1,31,7,15099
2022,1,31,8,18720
2022,1,31,9,11344
2022,1,31,10,9562
2022,1,31,11,9704
2022,1,31,12,11588
2022,1,31,13,11695
2022,1,31,14,12199
2022,1,31,15,12141
2022,1,31,16,13778
2022,1,31,17,19598
2022,1,31,19,15211
2022,1,31,20,7976
2022,1,31,21,5038
2022,1,31,22,4535
2022,1,31,23,2031
2022,2,1,0,89
2022,2,1,1,9
2022,2,1,2,10
2022,2,1,4,2
2022,2,1,5,527
2022,2,1,6,4464
2022,2,1,7,14901
2022,2,1,8,18304
2022,2,1,9,12109
2022,2,1,10,9680
2022,2,1,11,10073
2022,2,1,12,11935
2022,2,1,13,12268
2022,2,1,14,12223
2022,2,1,15,12786
2022,2,1,16,14000
2022,2,1,17,19155
2022,2,1,19,13816
2022,2,1,20,7397
2022,2,1,21,5175
2022,2,1,22,4295
2022,2,1,23,2329
2022,2,2,0,130
2022,2,2,1,2
2022,2,2,2,3
2022,2,2,3,5
2022,2,2,4,4
2022,2,2,5,516
2022,2,2,6,4397
2022,2,2,7,14419
2022,2,2,8,17820
2022,2,2,9,10803
2022,2,2,10,8863
2022,2,2,11,9062
2022,2,2,12,10744
2022,2,2,13,11006
2022,2,2,14,11456
2022,2,2,15,11437
2022,2,2,16,13150
2022,2,2,17,19304
2022,2,2,19,13747
2022,2,2,20,7434
2022,2,2,21,5255
2022,2,2,22,4439
2022,2,2,23,2149
2022,2,3,0,95
2022,2,3,1,8
2022,2,3,2,4
2022,2,3,4,1
2022,2,3,5,470
2022,2,3,6,4341
2022,2,3,7,14223
2022,2,3,8,17143
2022,2,3,9,10866
2022,2,3,10,8106
2022,2,3,11,8608
2022,2,3,12,9825
2022,2,3,13,10214
2022,2,3,14,10326
2022,2,3,15,10529
2022,2,3,16,12672
2022,2,3,17,18495
2022,2,3,18,22114
2022,2,3,19,12970
2022,2,3,20,6972
2022,2,3,21,4768
2022,2,3,22,3967
2022,2,3,23,2156
2022,2,4,0,93
2022,2,4,1,6
2022,2,4,2,9
2022,2,4,4,1
2022,2,4,5,495
2022,2,4,6,4389
2022,2,4,7,14035
2022,2,4,8,17432
2022,2,4,9,10658
2022,2,4,10,9051
2022,2,4,11,9855
2022,2,4,12,11667
2022,2,4,13,11593
2022,2,4,14,12058
2022,2,4,15,12650
2022,2,4,16,14935
2022,2,4,17,20695
2022,2,4,19,17270
2022,2,4,20,9769
2022,2,4,21,6356
2022,2,4,22,5596
2022,2,4,23,3070
2022,2,5,0,1108
2022,2,5,1,507
2022,2,5,2,29
2022,2,5,4,1
2022,2,5,5,371
2022,2,5,6,2415
2022,2,5,7,5841
2022,2,5,8,7674
2022,2,5,9,6289
2022,2,5,10,6247
2022,2,5,11,7426
2022,2,5,12,10318
2022,2,5,13,13111
2022,2,5,14,14454
2022,2,5,15,14800
2022,2,5,16,15231
2022,2,5,17,16916
2022,2,5,18,17448
2022,2,5,19,14552
2022,2,5,20,9666
2022,2,5,21,7520
2022,2,5,22,5886
2022,2,5,23,3553
2022,2,6,0,1257
2022,2,6,1,668
2022,2,6,2,25
2022,2,6,4,1
2022,2,6,5,173
2022,2,6,6,1327
2022,2,6,7,2416
2022,2,6,8,3435
2022,2,6,9,3896
2022,2,6,10,4536
2022,2,6,11,5380
2022,2,6,12,7815
2022,2,6,13,9848
2022,2,6,14,10917
2022,2,6,15,10928
2022,2,6,16,11164
2022,2,6,17,11495
2022,2,6,18,11964
2022,2,6,19,10414
2022,2,6,20,7580
2022,2,6,21,5979
2022,2,6,22,5266
2022,2,6,23,2313
2022,2,7,0,117
2022,2,7,1,3
2022,2,7,2,2
2022,2,7,3,5
2022,2,7,4,1
2022,2,7,5,574
2022,2,7,6,5430
2022,2,7,7,19659
2022,2,7,8,21671
2022,2,7,9,11858
2022,2,7,10,8586
2022,2,7,11,8501
2022,2,7,12,9836
2022,2,7,13,10879
2022,2,7,14,10698
2022,2,7,15,14602
2022,2,7,16,15766
2022,2,7,17,19284
2022,2,7,19,13909
2022,2,7,20,7047
2022,2,7,21,5169
2022,2,7,22,3929
2022,2,7,23,1933
2022,2,8,0,87
2022,2,8,1,6
2022,2,8,2,1
2022,2,8,3,1
2022,2,8,4,1
2022,2,8,5,514
2022,2,8,6,4999
2022,2,8,7,18226
2022,2,8,8,21010
2022,2,8,9,12249
2022,2,8,10,8410
2022,2,8,11,7844
2022,2,8,12,8653
2022,2,8,13,8805
2022,2,8,14,8839
2022,2,8,15,12672
2022,2,8,16,14571
2022,2,8,17,18522
2022,2,8,18,21909
2022,2,8,19,12638
2022,2,8,20,6325
2022,2,8,21,4020
2022,2,8,22,3721
2022,2,8,23,2478
2022,2,9,0,45
2022,2,9,4,2
2022,2,9,5,522
2022,2,9,6,4956
2022,2,9,7,18400
2022,2,9,8,21367
2022,2,9,9,11313
2022,2,9,10,8159
2022,2,9,11,8287
2022,2,9,12,9183
2022,2,9,13,9379
2022,2,9,14,9861
2022,2,9,15,13960
2022,2,9,16,15958
2022,2,9,17,20013
2022,2,9,19,13860
2022,2,9,20,7587
2022,2,9,21,5545
2022,2,9,22,4482
2022,2,9,23,2449
2022,2,10,0,83
2022,2,10,1,4
2022,2,10,2,4
2022,2,10,4,3
2022,2,10,5,557
2022,2,10,6,4967
2022,2,10,7,18532
2022,2,10,8,21850
2022,2,10,9,12132
2022,2,10,10,8470
2022,2,10,11,8742
2022,2,10,12,9903
2022,2,10,13,10224
2022,2,10,14,10620
2022,2,10,15,14525
2022,2,10,16,15845
2022,2,10,17,19730
2022,2,10,19,15032
2022,2,10,20,8524
2022,2,10,21,5895
2022,2,10,22,4812
2022,2,10,23,2543
2022,2,11,0,219
2022,2,11,1,3
2022,2,11,2,2
2022,2,11,3,2
2022,2,11,4,1
2022,2,11,5,520
2022,2,11,6,5082
2022,2,11,7,17719
2022,2,11,8,20910
2022,2,11,9,11723
2022,2,11,10,8399
2022,2,11,11,8528
2022,2,11,12,10079
2022,2,11,13,9952
2022,2,11,14,11286
2022,2,11,15,14978
2022,2,11,16,17246
2022,2,11,17,21537
2022,2,11,19,18121
2022,2,11,20,10100
2022,2,11,21,6884
2022,2,11,22,5790
2022,2,11,23,3452
2022,2,12,0,1245
2022,2,12,1,582
2022,2,12,2,10
2022,2,12,3,1
2022,2,12,4,4
2022,2,12,5,331
2022,2,12,6,2500
2022,2,12,7,6434
2022,2,12,8,9127
2022,2,12,9,7199
2022,2,12,10,6936
2022,2,12,11,7999
2022,2,12,12,11289
2022,2,12,13,14493
2022,2,12,14,15393
2022,2,12,15,15306
2022,2,12,16,15360
2022,2,12,17,17870
2022,2,12,18,18530
2022,2,12,19,15508
2022,2,12,20,10019
2022,2,12,21,7219
2022,2,12,22,6359
2022,2,12,23,3708
2022,2,13,0,1342
2022,2,13,1,775
2022,2,13,2,31
2022,2,13,4,2
2022,2,13,5,216
2022,2,13,6,1279
2022,2,13,7,2788
2022,2,13,8,4181
2022,2,13,9,4122
2022,2,13,10,4746
2022,2,13,11,5566
2022,2,13,12,7747
2022,2,13,13,10217
2022,2,13,14,10887
2022,2,13,15,10546
2022,2,13,16,10434
2022,2,13,17,11252
2022,2,13,18,12213
2022,2,13,19,9526
2022,2,13,20,6873
2022,2,13,21,5552
2022,2,13,22,4690
2022,2,13,23,2386
2022,2,14,0,86
2022,2,14,1,2
2022,2,14,2,1
2022,2,14,3,5
2022,2,14,4,3
2022,2,14,5,588
2022,2,14,6,5530
2022,2,14,7,19557
2022,2,14,8,22316
2022,2,14,9,11737
2022,2,14,10,8340
2022,2,14,11,8144
2022,2,14,12,8923
2022,2,14,13,9554
2022,2,14,14,9876
2022,2,14,15,13712
2022,2,14,16,15976
2022,2,14,17,21084
2022,2,14,19,15199
2022,2,14,20,8400
2022,2,14,21,5645
2022,2,14,22,4952
2022,2,14,23,2793
2022,2,15,0,103
2022,2,15,1,3
2022,2,15,2,3
2022,2,15,3,1
2022,2,15,4,1
2022,2,15,5,578
2022,2,15,6,5330
2022,2,15,7,19324
2022,2,15,8,22506
2022,2,15,9,12326
2022,2,15,10,8503
2022,2,15,11,9074
2022,2,15,12,10073
2022,2,15,13,9826
2022,2,15,14,10565
2022,2,15,15,14001
2022,2,15,16,16634
2022,2,15,17,20792
2022,2,15,19,15351
2022,2,15,20,8544
2022,2,15,21,6080
2022,2,15,22,4786
2022,2,15,23,2355
2022,2,16,0,94
2022,2,16,1,3
2022,2,16,4,3
2022,2,16,5,551
2022,2,16,6,5176
2022,2,16,7,19265
2022,2,16,8,22094
2022,2,16,9,11971
2022,2,16,10,8257
2022,2,16,11,8503
2022,2,16,12,9572
2022,2,16,13,9953
2022,2,16,14,10466
2022,2,16,15,14096
2022,2,16,16,16465
2022,2,16,17,20898
2022,2,16,19,15671
2022,2,16,20,8639
2022,2,16,21,6199
2022,2,16,22,5182
2022,2,16,23,2742
2022,2,17,0,76
2022,2,17,3,1
2022,2,17,4,2
2022,2,17,5,581
2022,2,17,6,5109
2022,2,17,7,19183
2022,2,17,8,22201
2022,2,17,9,11965
2022,2,17,10,8674
2022,2,17,11,8799
2022,2,17,12,10059
2022,2,17,13,9956
2022,2,17,14,10551
2022,2,17,15,14707
2022,2,17,16,16531
2022,2,17,17,20995
2022,2,17,19,16449
2022,2,17,20,9164
2022,2,17,21,6267
2022,2,17,22,5198
2022,2,17,23,3319
2022,2,18,0,95
2022,2,18,1,3
2022,2,18,2,1
2022,2,18,4,1
2022,2,18,5,574
2022,2,18,6,5105
2022,2,18,7,18041
2022,2,18,8,21288
2022,2,18,9,11252
2022,2,18,10,7684
2022,2,18,11,7620
2022,2,18,12,8556
2022,2,18,13,8706
2022,2,18,14,9665
2022,2,18,15,14458
2022,2,18,16,15191
2022,2,18,17,19350
2022,2,18,19,15801
2022,2,18,20,8784
2022,2,18,21,5960
2022,2,18,22,5176
2022,2,18,23,3199
2022,2,19,0,992
2022,2,19,1,563
2022,2,19,2,24
2022,2,19,4,1
2022,2,19,5,399
2022,2,19,6,2571
2022,2,19,7,6218
2022,2,19,8,8976
2022,2,19,9,7834
2022,2,19,10,7092
2022,2,19,11,8340
2022,2,19,12,11821
2022,2,19,13,14915
2022,2,19,14,16076
2022,2,19,15,15439
2022,2,19,16,15886
2022,2,19,17,17526
2022,2,19,18,19027
2022,2,19,19,16879
2022,2,19,20,11214
2022,2,19,21,8116
2022,2,19,22,7098
2022,2,19,23,4363
2022,2,20,0,1653
2022,2,20,1,1060
2022,2,20,2,23
2022,2,20,4,1
2022,2,20,5,178
2022,2,20,6,1351
2022,2,20,7,2710
2022,2,20,8,4473
2022,2,20,9,4645
2022,2,20,10,4828
2022,2,20,11,6150
2022,2,20,12,9314
2022,2,20,13,11534
2022,2,20,14,11857
2022,2,20,15,11233
2022,2,20,16,11430
2022,2,20,17,12464
2022,2,20,18,13004
2022,2,20,19,10826
2022,2,20,20,7576
2022,2,20,21,6173
2022,2,20,22,4971
2022,2,20,23,2589
2022,2,21,0,74
2022,2,21,1,1
2022,2,21,4,1
