fusedhour,toplam_yolcu,weekDay,datetime,temp,rain,"rain,snow",snow,AVERAGE_SPEED,trafficIndex
17,22590,4,2022-06-24 17:00:00,22.8,0,0,0,"52,374756189",61.56000000000001
19,19135,4,2022-06-24 19:00:00,22.8,0,0,0,"49,444765682",66.42
20,12466,4,2022-06-24 20:00:00,22.8,0,0,0,"52,762827445",61.56000000000001
21,9723,4,2022-06-24 21:00:00,22.8,0,0,0,"54,863211388",58.32
22,9418,4,2022-06-24 22:00:00,22.8,0,0,0,"54,829659527",58.32
23,6650,4,2022-06-24 23:00:00,22.8,0,0,0," 56,58658126",55.080000000000005
0,2162,5,2022-06-25 00:00:00,23.1,0,0,0,"58,081918791",51.84
5,550,5,2022-06-25 05:00:00,23.1,0,0,0,"66,650972772",43.2
6,3304,5,2022-06-25 06:00:00,23.1,0,0,0,"63,949290434",48.6
7,7101,5,2022-06-25 07:00:00,23.1,0,0,0,"61,476081079",46.980000000000004
8,8990,5,2022-06-25 08:00:00,23.1,0,0,0,"59,088451689",50.22
9,7719,5,2022-06-25 09:00:00,23.1,0,0,0," 57,02368189",53.46
10,7270,5,2022-06-25 10:00:00,23.1,0,0,0,"55,125625937",56.7
11,8543,5,2022-06-25 11:00:00,23.1,0,0,0," 53,77254974",59.94
12,10521,5,2022-06-25 12:00:00,23.1,0,0,0,"53,217484354",59.94
13,13037,5,2022-06-25 13:00:00,23.1,0,0,0,"52,219404242",61.56000000000001
14,13865,5,2022-06-25 14:00:00,23.1,0,0,0,"52,302617366",61.56000000000001
15,13648,5,2022-06-25 15:00:00,23.1,0,0,0,"52,625644222",61.56000000000001
16,14515,5,2022-06-25 16:00:00,23.1,0,0,0,"52,853828625",61.56000000000001
17,15307,5,2022-06-25 17:00:00,23.1,0,0,0,"53,183835939",59.94
18,15986,5,2022-06-25 18:00:00,23.1,0,0,0,"53,707547097",59.94
19,13796,5,2022-06-25 19:00:00,23.1,0,0,0,"53,897495846",59.94
20,11587,5,2022-06-25 20:00:00,23.1,0,0,0,"55,413543434",56.7
21,9512,5,2022-06-25 21:00:00,23.1,0,0,0,"55,783495927",56.7
22,9027,5,2022-06-25 22:00:00,23.1,0,0,0,"54,972787562",58.32
23,5738,5,2022-06-25 23:00:00,23.1,0,0,0,"56,002570951",55.080000000000005
0,2434,6,2022-06-26 00:00:00,22.5,0,0,0,"56,776495264",55.080000000000005
5,468,6,2022-06-26 05:00:00,22.5,0,0,0,"68,304482886",39.6
6,1926,6,2022-06-26 06:00:00,22.5,0,0,0,"67,633870968",41.4
7,3333,6,2022-06-26 07:00:00,22.5,0,0,0,"66,516382799",43.2
8,4575,6,2022-06-26 08:00:00,22.5,0,0,0,"64,319314122",46.8
9,5378,6,2022-06-26 09:00:00,22.5,0,0,0,"63,204799618",48.6
10,5365,6,2022-06-26 10:00:00,22.5,0,0,0," 61,98154603",46.980000000000004
11,6894,6,2022-06-26 11:00:00,22.5,0,0,0,"59,651438619",50.22
12,9057,6,2022-06-26 12:00:00,22.5,0,0,0,"58,862235923",51.84
13,10389,6,2022-06-26 13:00:00,22.5,0,0,0,"56,318627718",55.080000000000005
14,11098,6,2022-06-26 14:00:00,22.5,0,0,0,"56,365579015",55.080000000000005
15,11155,6,2022-06-26 15:00:00,22.5,0,0,0,"56,351556493",55.080000000000005
16,11744,6,2022-06-26 16:00:00,22.5,0,0,0," 58,98559227",51.84
17,12008,6,2022-06-26 17:00:00,22.5,0,0,0," 65,28702118",45.0
18,12341,6,2022-06-26 18:00:00,22.5,0,0,0,"74,203324808",28.799999999999997
19,11476,6,2022-06-26 19:00:00,22.5,0,0,0,"73,734539314",30.6
20,10031,6,2022-06-26 20:00:00,22.5,0,0,0," 74,49026177",28.799999999999997
21,8703,6,2022-06-26 21:00:00,22.5,0,0,0,"75,195047807",27.0
22,8329,6,2022-06-26 22:00:00,22.5,0,0,0,"72,440177518",32.4
23,4781,6,2022-06-26 23:00:00,22.5,0,0,0,"70,354713868",36.0
0,276,0,2022-06-27 00:00:00,22.8,1,0,0," 70,10919016",36.0
5,695,0,2022-06-27 05:00:00,22.8,1,0,0,"86,838489409",7.200000000000003
6,6212,0,2022-06-27 06:00:00,22.8,1,0,0,"86,838489409",7.200000000000003
7,19136,0,2022-06-27 07:00:00,22.8,1,0,0,"54,236414424",58.32
8,22185,0,2022-06-27 08:00:00,22.8,1,0,0,"54,236414424",58.32
9,12198,0,2022-06-27 09:00:00,22.8,1,0,0,"55,402495006",56.7
10,9324,0,2022-06-27 10:00:00,22.8,1,0,0,"55,618348087",56.7
11,9538,0,2022-06-27 11:00:00,22.8,1,0,0,"54,807234642",58.32
12,11303,0,2022-06-27 12:00:00,22.8,1,0,0,"54,917811485",58.32
13,11759,0,2022-06-27 13:00:00,22.8,1,0,0,"54,404830179",58.32
14,12126,0,2022-06-27 14:00:00,22.8,1,0,0,"55,254791769",56.7
15,12368,0,2022-06-27 15:00:00,22.8,1,0,0,"56,206496352",55.080000000000005
16,14508,0,2022-06-27 16:00:00,22.8,1,0,0,"55,235446117",56.7
17,20981,0,2022-06-27 17:00:00,22.8,1,0,0,"54,002738455",58.32
19,16603,0,2022-06-27 19:00:00,22.8,1,0,0,"49,972321874",66.42
20,9800,0,2022-06-27 20:00:00,22.8,1,0,0,"54,444707347",58.32
21,6767,0,2022-06-27 21:00:00,22.8,1,0,0,"58,165994292",51.84
22,5946,0,2022-06-27 22:00:00,22.8,1,0,0,"58,405684229",51.84
23,3400,0,2022-06-27 23:00:00,22.8,1,0,0,"60,417139764",48.6
0,134,1,2022-06-28 00:00:00,23.0,1,0,0,"61,896813932",46.980000000000004
5,624,1,2022-06-28 05:00:00,23.0,1,0,0,"53,174395667",59.94
6,5760,1,2022-06-28 06:00:00,23.0,1,0,0,"53,174395667",59.94
7,17867,1,2022-06-28 07:00:00,23.0,1,0,0,"53,174395667",59.94
8,22235,1,2022-06-28 08:00:00,23.0,1,0,0,"53,174395667",59.94
9,12924,1,2022-06-28 09:00:00,23.0,1,0,0,"53,804844077",59.94
10,10047,1,2022-06-28 10:00:00,23.0,1,0,0,"54,926584028",58.32
11,10326,1,2022-06-28 11:00:00,23.0,1,0,0,"54,162865596",58.32
12,11728,1,2022-06-28 12:00:00,23.0,1,0,0,"54,041557651",58.32
13,12394,1,2022-06-28 13:00:00,23.0,1,0,0,"54,671388063",58.32
14,12635,1,2022-06-28 14:00:00,23.0,1,0,0,"56,333363061",55.080000000000005
15,12601,1,2022-06-28 15:00:00,23.0,1,0,0,"54,188655359",58.32
16,14930,1,2022-06-28 16:00:00,23.0,1,0,0,"53,860738827",59.94
17,21038,1,2022-06-28 17:00:00,23.0,1,0,0,"53,462145097",59.94
19,16419,1,2022-06-28 19:00:00,23.0,1,0,0," 51,21021151",63.18000000000001
20,9862,1,2022-06-28 20:00:00,23.0,1,0,0,"55,190119415",56.7
21,7734,1,2022-06-28 21:00:00,23.0,1,0,0,"56,879215019",55.080000000000005
22,6912,1,2022-06-28 22:00:00,23.0,1,0,0,"56,871021381",55.080000000000005
23,4032,1,2022-06-28 23:00:00,23.0,1,0,0,"58,600058243",51.84
0,150,2,2022-06-29 00:00:00,22.8,1,0,0,"60,305540904",48.6
5,671,2,2022-06-29 05:00:00,22.8,1,0,0,"66,858406398",43.2
6,5735,2,2022-06-29 06:00:00,22.8,1,0,0,"61,243870423",46.980000000000004
7,17607,2,2022-06-29 07:00:00,22.8,1,0,0," 59,29023131",50.22
8,21574,2,2022-06-29 08:00:00,22.8,1,0,0,"55,474302223",56.7
9,12191,2,2022-06-29 09:00:00,22.8,1,0,0,"53,509122634",59.94
10,9584,2,2022-06-29 10:00:00,22.8,1,0,0,"55,524945558",56.7
11,9598,2,2022-06-29 11:00:00,22.8,1,0,0,"55,066898769",56.7
12,10977,2,2022-06-29 12:00:00,22.8,1,0,0,"54,596040537",58.32
13,11650,2,2022-06-29 13:00:00,22.8,1,0,0,"52,818878079",61.56000000000001
14,12057,2,2022-06-29 14:00:00,22.8,1,0,0," 54,14561894",58.32
15,12006,2,2022-06-29 15:00:00,22.8,1,0,0,"55,147396395",56.7
16,14696,2,2022-06-29 16:00:00,22.8,1,0,0," 53,99152464",59.94
17,20727,2,2022-06-29 17:00:00,22.8,1,0,0,"52,953246788",61.56000000000001
19,16163,2,2022-06-29 19:00:00,22.8,1,0,0,"50,017754113",64.8
20,10191,2,2022-06-29 20:00:00,22.8,1,0,0,"54,499612238",58.32
21,8225,2,2022-06-29 21:00:00,22.8,1,0,0,"56,594772998",55.080000000000005
22,7338,2,2022-06-29 22:00:00,22.8,1,0,0,"56,615398754",55.080000000000005
23,4429,2,2022-06-29 23:00:00,22.8,1,0,0,"58,408361414",51.84
0,180,3,2022-06-30 00:00:00,23.0,1,0,0,"60,579103765",48.6
5,668,3,2022-06-30 05:00:00,23.0,1,0,0,"66,116001402",43.2
6,5919,3,2022-06-30 06:00:00,23.0,1,0,0,"60,870181755",48.6
7,17844,3,2022-06-30 07:00:00,23.0,1,0,0,"56,637841254",55.080000000000005
8,21651,3,2022-06-30 08:00:00,23.0,1,0,0,"53,916859249",59.94
9,12523,3,2022-06-30 09:00:00,23.0,1,0,0,"53,798998586",59.94
10,9848,3,2022-06-30 10:00:00,23.0,1,0,0,"54,075537609",58.32
11,10210,3,2022-06-30 11:00:00,23.0,1,0,0,"53,601436979",59.94
12,11400,3,2022-06-30 12:00:00,23.0,1,0,0,"53,156827218",59.94
13,11894,3,2022-06-30 13:00:00,23.0,1,0,0,"52,717447898",61.56000000000001
14,12033,3,2022-06-30 14:00:00,23.0,1,0,0,"53,415760224",59.94
15,12309,3,2022-06-30 15:00:00,23.0,1,0,0," 53,53849824",59.94
16,14850,3,2022-06-30 16:00:00,23.0,1,0,0,"53,141989952",59.94
17,21049,3,2022-06-30 17:00:00,23.0,1,0,0,"52,522406439",61.56000000000001
19,16962,3,2022-06-30 19:00:00,23.0,1,0,0,"48,861635704",68.03999999999999
20,10830,3,2022-06-30 20:00:00,23.0,1,0,0,"53,248146924",59.94
21,8677,3,2022-06-30 21:00:00,23.0,1,0,0,"55,496113645",56.7
22,7907,3,2022-06-30 22:00:00,23.0,1,0,0,"55,617592708",56.7
23,4960,3,2022-06-30 23:00:00,23.0,1,0,0,"57,358757947",53.46
0,210,4,2022-07-01 00:00:00,24.0,0,0,0,"58,807981088",51.84
5,662,4,2022-07-01 05:00:00,24.0,0,0,0,"61,888953789",46.980000000000004
6,5824,4,2022-07-01 06:00:00,24.0,0,0,0,"61,888953789",46.980000000000004
7,17153,4,2022-07-01 07:00:00,24.0,0,0,0,"57,326732221",53.46
8,20112,4,2022-07-01 08:00:00,24.0,0,0,0,"54,979976428",58.32
9,11890,4,2022-07-01 09:00:00,24.0,0,0,0,"54,984448629",58.32
10,9442,4,2022-07-01 10:00:00,24.0,0,0,0,"54,893929596",58.32
11,9696,4,2022-07-01 11:00:00,24.0,0,0,0,"54,702547925",58.32
12,11187,4,2022-07-01 12:00:00,24.0,0,0,0,"53,554683905",59.94
13,11151,4,2022-07-01 13:00:00,24.0,0,0,0,"54,059894887",58.32
14,12048,4,2022-07-01 14:00:00,24.0,0,0,0,"55,215043511",56.7
15,12479,4,2022-07-01 15:00:00,24.0,0,0,0,"53,737387581",59.94
16,14427,4,2022-07-01 16:00:00,24.0,0,0,0,"53,012951744",59.94
17,20623,4,2022-07-01 17:00:00,24.0,0,0,0,"52,402415721",61.56000000000001
19,17967,4,2022-07-01 19:00:00,24.0,0,0,0,"49,463067575",66.42
20,11204,4,2022-07-01 20:00:00,24.0,0,0,0,"53,330265524",59.94
21,8853,4,2022-07-01 21:00:00,24.0,0,0,0,"54,792187706",58.32
22,7794,4,2022-07-01 22:00:00,24.0,0,0,0,"55,477083527",56.7
23,5273,4,2022-07-01 23:00:00,24.0,0,0,0," 56,72578715",55.080000000000005
0,1863,5,2022-07-02 00:00:00,24.4,0,0,0,"58,204805573",51.84
5,464,5,2022-07-02 05:00:00,24.4,0,0,0," 67,30635495",41.4
6,3260,5,2022-07-02 06:00:00,24.4,0,0,0,"64,052244085",46.8
7,7013,5,2022-07-02 07:00:00,24.4,0,0,0,"61,742709906",46.980000000000004
8,8733,5,2022-07-02 08:00:00,24.4,0,0,0,"59,406612819",50.22
9,7193,5,2022-07-02 09:00:00,24.4,0,0,0,"57,833797749",53.46
10,7223,5,2022-07-02 10:00:00,24.4,0,0,0,"55,614627598",56.7
11,7949,5,2022-07-02 11:00:00,24.4,0,0,0,"54,839445695",58.32
12,9746,5,2022-07-02 12:00:00,24.4,0,0,0,"53,863686021",59.94
13,12072,5,2022-07-02 13:00:00,24.4,0,0,0,"52,370118287",61.56000000000001
14,12836,5,2022-07-02 14:00:00,24.4,0,0,0,"52,534355493",61.56000000000001
15,12877,5,2022-07-02 15:00:00,24.4,0,0,0,"52,621073182",61.56000000000001
16,13204,5,2022-07-02 16:00:00,24.4,0,0,0,"52,792433614",61.56000000000001
17,14476,5,2022-07-02 17:00:00,24.4,0,0,0,"53,489177619",59.94
18,14924,5,2022-07-02 18:00:00,24.4,0,0,0,"53,734618845",59.94
19,13004,5,2022-07-02 19:00:00,24.4,0,0,0,"53,260008176",59.94
20,11009,5,2022-07-02 20:00:00,24.4,0,0,0,"55,174239724",56.7
21,9220,5,2022-07-02 21:00:00,24.4,0,0,0,"55,179244143",56.7
22,8372,5,2022-07-02 22:00:00,24.4,0,0,0," 54,79689345",58.32
23,5619,5,2022-07-02 23:00:00,24.4,0,0,0,"55,944499464",56.7
0,2252,6,2022-07-03 00:00:00,23.8,0,0,0,"56,447119489",55.080000000000005
5,397,6,2022-07-03 05:00:00,23.8,0,0,0,"68,419530272",39.6
6,1733,6,2022-07-03 06:00:00,23.8,0,0,0,"67,611106366",41.4
7,3178,6,2022-07-03 07:00:00,23.8,0,0,0,"66,634843745",43.2
8,4669,6,2022-07-03 08:00:00,23.8,0,0,0,"64,685042269",46.8
9,4836,6,2022-07-03 09:00:00,23.8,0,0,0," 63,34260662",48.6
10,4840,6,2022-07-03 10:00:00,23.8,0,0,0,"61,866067928",46.980000000000004
11,5824,6,2022-07-03 11:00:00,23.8,0,0,0,"60,942850955",48.6
12,8486,6,2022-07-03 12:00:00,23.8,0,0,0,"59,221725929",50.22
13,9873,6,2022-07-03 13:00:00,23.8,0,0,0,"56,770621482",55.080000000000005
14,10199,6,2022-07-03 14:00:00,23.8,0,0,0,"56,678068024",55.080000000000005
15,10365,6,2022-07-03 15:00:00,23.8,0,0,0,"56,231566678",55.080000000000005
16,10754,6,2022-07-03 16:00:00,23.8,0,0,0,"55,462510657",56.7
17,10777,6,2022-07-03 17:00:00,23.8,0,0,0,"55,180895197",56.7
18,11167,6,2022-07-03 18:00:00,23.8,0,0,0,"55,548745732",56.7
19,10357,6,2022-07-03 19:00:00,23.8,0,0,0,"55,227576017",56.7
20,9270,6,2022-07-03 20:00:00,23.8,0,0,0,"56,593043372",55.080000000000005
21,8048,6,2022-07-03 21:00:00,23.8,0,0,0,"55,894474704",56.7
22,7274,6,2022-07-03 22:00:00,23.8,0,0,0,"55,274307185",56.7
23,4075,6,2022-07-03 23:00:00,23.8,0,0,0,"57,067575194",53.46
0,171,0,2022-07-04 00:00:00,22.9,0,0,0,"59,052004273",50.22
5,679,0,2022-07-04 05:00:00,22.9,0,0,0,"67,772729328",41.4
6,6050,0,2022-07-04 06:00:00,22.9,0,0,0,"62,542546423",45.36
7,17595,0,2022-07-04 07:00:00,22.9,0,0,0,"58,959286943",51.84
8,20301,0,2022-07-04 08:00:00,22.9,0,0,0,"56,285221897",55.080000000000005
9,11120,0,2022-07-04 09:00:00,22.9,0,0,0,"55,529825406",56.7
10,8990,0,2022-07-04 10:00:00,22.9,0,0,0,"56,173910482",55.080000000000005
11,8806,0,2022-07-04 11:00:00,22.9,0,0,0,"55,674927196",56.7
12,9717,0,2022-07-04 12:00:00,22.9,0,0,0,"  54,7678999",58.32
13,10199,0,2022-07-04 13:00:00,22.9,0,0,0,"54,101152853",58.32
14,10563,0,2022-07-04 14:00:00,22.9,0,0,0,"54,196973997",58.32
15,11067,0,2022-07-04 15:00:00,22.9,0,0,0,"54,046051302",58.32
16,13032,0,2022-07-04 16:00:00,22.9,0,0,0,"53,629708238",59.94
17,19073,0,2022-07-04 17:00:00,22.9,0,0,0,"53,536455204",59.94
19,15654,0,2022-07-04 19:00:00,22.9,0,0,0,"50,663405514",64.8
20,9654,0,2022-07-04 20:00:00,22.9,0,0,0,"54,204840936",58.32
21,7694,0,2022-07-04 21:00:00,22.9,0,0,0,"56,100886203",55.080000000000005
22,6200,0,2022-07-04 22:00:00,22.9,0,0,0,"56,492115301",55.080000000000005
23,3552,0,2022-07-04 23:00:00,22.9,0,0,0,"58,645074616",51.84
0,141,1,2022-07-05 00:00:00,23.4,0,0,0,"60,182673746",48.6
5,658,1,2022-07-05 05:00:00,23.4,0,0,0,"67,362631596",41.4
6,5626,1,2022-07-05 06:00:00,23.4,0,0,0,"61,069294504",46.980000000000004
7,16966,1,2022-07-05 07:00:00,23.4,0,0,0,"57,193950344",53.46
8,20369,1,2022-07-05 08:00:00,23.4,0,0,0,"54,332731071",58.32
9,11694,1,2022-07-05 09:00:00,23.4,0,0,0," 54,46467911",58.32
10,9276,1,2022-07-05 10:00:00,23.4,0,0,0,"55,134703654",56.7
11,9465,1,2022-07-05 11:00:00,23.4,0,0,0,"54,531445688",58.32
12,10414,1,2022-07-05 12:00:00,23.4,0,0,0,"53,644012621",59.94
13,10932,1,2022-07-05 13:00:00,23.4,0,0,0,"52,882851703",61.56000000000001
14,11270,1,2022-07-05 14:00:00,23.4,0,0,0,"53,895179742",59.94
15,11686,1,2022-07-05 15:00:00,23.4,0,0,0,"52,994304432",61.56000000000001
16,13065,1,2022-07-05 16:00:00,23.4,0,0,0,"53,319397886",59.94
17,19724,1,2022-07-05 17:00:00,23.4,0,0,0,"53,139011058",59.94
19,15554,1,2022-07-05 19:00:00,23.4,0,0,0,"49,752067483",66.42
20,9904,1,2022-07-05 20:00:00,23.4,0,0,0,"54,391389544",58.32
21,7886,1,2022-07-05 21:00:00,23.4,0,0,0,"55,140072319",56.7
22,7045,1,2022-07-05 22:00:00,23.4,0,0,0,"56,422132066",55.080000000000005
23,3993,1,2022-07-05 23:00:00,23.4,0,0,0,"58,282813301",51.84
0,141,2,2022-07-06 00:00:00,24.0,0,0,0,"59,951123492",50.22
5,631,2,2022-07-06 05:00:00,24.0,0,0,0," 67,53167631",41.4
6,5434,2,2022-07-06 06:00:00,24.0,0,0,0,"61,593271608",46.980000000000004
7,16240,2,2022-07-06 07:00:00,24.0,0,0,0,"57,434778948",53.46
8,19230,2,2022-07-06 08:00:00,24.0,0,0,0,"55,073144519",56.7
9,10856,2,2022-07-06 09:00:00,24.0,0,0,0,"55,295339956",56.7
10,8690,2,2022-07-06 10:00:00,24.0,0,0,0,"54,994088129",58.32
11,8833,2,2022-07-06 11:00:00,24.0,0,0,0,"54,833574895",58.32
12,9751,2,2022-07-06 12:00:00,24.0,0,0,0,"54,028363706",58.32
13,10280,2,2022-07-06 13:00:00,24.0,0,0,0,"53,105881895",59.94
14,10619,2,2022-07-06 14:00:00,24.0,0,0,0,"53,261811943",59.94
15,11166,2,2022-07-06 15:00:00,24.0,0,0,0,"53,570793456",59.94
16,13150,2,2022-07-06 16:00:00,24.0,0,0,0,"53,465238912",59.94
17,18598,2,2022-07-06 17:00:00,24.0,0,0,0,"52,927103597",61.56000000000001
19,15231,2,2022-07-06 19:00:00,24.0,0,0,0,"49,885348742",66.42
20,9876,2,2022-07-06 20:00:00,24.0,0,0,0," 53,66880814",59.94
21,7728,2,2022-07-06 21:00:00,24.0,0,0,0,"55,067696673",56.7
22,7036,2,2022-07-06 22:00:00,24.0,0,0,0,"55,564676107",56.7
23,3947,2,2022-07-06 23:00:00,24.0,0,0,0,"57,100005326",53.46
0,150,3,2022-07-07 00:00:00,24.9,1,0,0,"59,332822582",50.22
5,583,3,2022-07-07 05:00:00,24.9,1,0,0,"67,633029963",41.4
6,5185,3,2022-07-07 06:00:00,24.9,1,0,0,"  61,4841281",46.980000000000004
7,15167,3,2022-07-07 07:00:00,24.9,1,0,0,"56,869612681",55.080000000000005
8,18192,3,2022-07-07 08:00:00,24.9,1,0,0,"55,217770581",56.7
9,10284,3,2022-07-07 09:00:00,24.9,1,0,0,"55,445325646",56.7
10,8121,3,2022-07-07 10:00:00,24.9,1,0,0,"55,275573016",56.7
11,8064,3,2022-07-07 11:00:00,24.9,1,0,0,"54,718069615",58.32
12,9113,3,2022-07-07 12:00:00,24.9,1,0,0," 54,33588893",58.32
13,9855,3,2022-07-07 13:00:00,24.9,1,0,0," 53,41288823",59.94
14,10208,3,2022-07-07 14:00:00,24.9,1,0,0,"53,784724522",59.94
15,10906,3,2022-07-07 15:00:00,24.9,1,0,0,"53,239950997",59.94
16,12734,3,2022-07-07 16:00:00,24.9,1,0,0,"53,580224794",59.94
17,18070,3,2022-07-07 17:00:00,24.9,1,0,0,"53,413688069",59.94
19,14844,3,2022-07-07 19:00:00,24.9,1,0,0,"50,441229021",64.8
20,9649,3,2022-07-07 20:00:00,24.9,1,0,0,"53,674668582",59.94
21,7301,3,2022-07-07 21:00:00,24.9,1,0,0,"54,617586181",58.32
22,6622,3,2022-07-07 22:00:00,24.9,1,0,0,"54,979071898",58.32
23,4176,3,2022-07-07 23:00:00,24.9,1,0,0,"56,841252057",55.080000000000005
0,218,4,2022-07-08 00:00:00,24.2,1,0,0," 58,63893566",51.84
5,415,4,2022-07-08 05:00:00,24.2,1,0,0,"68,324980144",39.6
6,3746,4,2022-07-08 06:00:00,24.2,1,0,0,"63,529771798",48.6
7,10207,4,2022-07-08 07:00:00,24.2,1,0,0,"59,152643373",50.22
8,11746,4,2022-07-08 08:00:00,24.2,1,0,0,"57,371126459",53.46
9,7248,4,2022-07-08 09:00:00,24.2,1,0,0,"57,514991605",53.46
10,6576,4,2022-07-08 10:00:00,24.2,1,0,0,"56,426718844",55.080000000000005
11,7445,4,2022-07-08 11:00:00,24.2,1,0,0,"55,771546295",56.7
12,11289,4,2022-07-08 12:00:00,24.2,1,0,0,"54,485768706",58.32
13,12772,4,2022-07-08 13:00:00,24.2,1,0,0,"52,785056207",61.56000000000001
14,12034,4,2022-07-08 14:00:00,24.2,1,0,0,"54,317242872",58.32
15,11217,4,2022-07-08 15:00:00,24.2,1,0,0,"52,127856208",61.56000000000001
16,11021,4,2022-07-08 16:00:00,24.2,1,0,0,"53,443939716",59.94
17,10673,4,2022-07-08 17:00:00,24.2,1,0,0,"54,570935289",58.32
18,10911,4,2022-07-08 18:00:00,24.2,1,0,0,"55,699941525",56.7
19,9094,4,2022-07-08 19:00:00,24.2,1,0,0," 56,73819301",55.080000000000005
20,7462,4,2022-07-08 20:00:00,24.2,1,0,0,"57,920157914",53.46
21,6178,4,2022-07-08 21:00:00,24.2,1,0,0,"57,307218269",53.46
22,5858,4,2022-07-08 22:00:00,24.2,1,0,0,"57,562974783",53.46
23,3658,4,2022-07-08 23:00:00,24.2,1,0,0,"58,821203676",51.84
0,1046,7,2022-07-09 00:00:00,24.7,1,0,0," 59,71494309",50.22
5,303,7,2022-07-09 05:00:00,24.7,1,0,0,"68,551076765",39.6
6,1368,7,2022-07-09 06:00:00,24.7,1,0,0,"68,915717526",39.6
7,2388,7,2022-07-09 07:00:00,24.7,1,0,0,"  66,8261292",43.2
8,2676,7,2022-07-09 08:00:00,24.7,1,0,0,"65,848932986",45.0
9,3375,7,2022-07-09 09:00:00,24.7,1,0,0,"65,145655697",45.0
10,4531,7,2022-07-09 10:00:00,24.7,1,0,0,"64,727205179",46.8
11,5757,7,2022-07-09 11:00:00,24.7,1,0,0,"63,695486761",48.6
12,7622,7,2022-07-09 12:00:00,24.7,1,0,0,"61,227869543",46.980000000000004
13,8635,7,2022-07-09 13:00:00,24.7,1,0,0," 58,86539306",51.84
14,8788,7,2022-07-09 14:00:00,24.7,1,0,0,"58,746878943",51.84
15,9454,7,2022-07-09 15:00:00,24.7,1,0,0,"58,252938265",51.84
16,10099,7,2022-07-09 16:00:00,24.7,1,0,0,"57,914346046",53.46
17,10104,7,2022-07-09 17:00:00,24.7,1,0,0,"58,320105415",51.84
18,10904,7,2022-07-09 18:00:00,24.7,1,0,0,"58,894363269",51.84
19,10018,7,2022-07-09 19:00:00,24.7,1,0,0,"58,592539767",51.84
20,9262,7,2022-07-09 20:00:00,24.7,1,0,0,"57,896402142",53.46
21,7733,7,2022-07-09 21:00:00,24.7,1,0,0,"55,206907562",56.7
22,7221,7,2022-07-09 22:00:00,24.7,1,0,0,"55,767349072",56.7
23,4271,7,2022-07-09 23:00:00,24.7,1,0,0," 56,68033721",55.080000000000005
0,1164,7,2022-07-10 00:00:00,20.8,1,0,0,"55,780325772",56.7
5,243,7,2022-07-10 05:00:00,20.8,1,0,0,"63,813272258",48.6
6,1277,7,2022-07-10 06:00:00,20.8,1,0,0,"63,679479223",48.6
7,2048,7,2022-07-10 07:00:00,20.8,1,0,0,"64,776933292",46.8
8,2351,7,2022-07-10 08:00:00,20.8,1,0,0,"64,364690337",46.8
9,3057,7,2022-07-10 09:00:00,20.8,1,0,0,"64,698573561",46.8
10,3369,7,2022-07-10 10:00:00,20.8,1,0,0,"63,405728053",48.6
11,4415,7,2022-07-10 11:00:00,20.8,1,0,0,"61,854408778",46.980000000000004
12,5602,7,2022-07-10 12:00:00,20.8,1,0,0,"58,195366209",51.84
13,6476,7,2022-07-10 13:00:00,20.8,1,0,0,"56,737488982",55.080000000000005
14,6945,7,2022-07-10 14:00:00,20.8,1,0,0,"57,549708684",53.46
15,8902,7,2022-07-10 15:00:00,20.8,1,0,0," 57,34943204",53.46
16,9950,7,2022-07-10 16:00:00,20.8,1,0,0,"58,504730756",51.84
17,10043,7,2022-07-10 17:00:00,20.8,1,0,0,"59,508073166",50.22
18,10280,7,2022-07-10 18:00:00,20.8,1,0,0,"60,107611732",48.6
19,9932,7,2022-07-10 19:00:00,20.8,1,0,0,"59,894222852",50.22
20,8934,7,2022-07-10 20:00:00,20.8,1,0,0,"60,407238011",48.6
21,8531,7,2022-07-10 21:00:00,20.8,1,0,0,"58,267189818",51.84
22,7942,7,2022-07-10 22:00:00,20.8,1,0,0,"59,037275276",50.22
23,4784,7,2022-07-10 23:00:00,20.8,1,0,0,"59,548583643",50.22
0,225,7,2022-07-11 00:00:00,22.6,0,0,0,"60,033831575",48.6
5,242,7,2022-07-11 05:00:00,22.6,0,0,0,"69,635888259",37.8
6,1671,7,2022-07-11 06:00:00,22.6,0,0,0,"68,998381941",39.6
7,2736,7,2022-07-11 07:00:00,22.6,0,0,0,"68,885587147",39.6
8,3678,7,2022-07-11 08:00:00,22.6,0,0,0," 66,48052987",43.2
9,4928,7,2022-07-11 09:00:00,22.6,0,0,0,"65,170163968",45.0
10,6465,7,2022-07-11 10:00:00,22.6,0,0,0," 63,41724609",48.6
11,9091,7,2022-07-11 11:00:00,22.6,0,0,0,"62,459023092",45.36
12,12811,7,2022-07-11 12:00:00,22.6,0,0,0,"61,756968806",46.980000000000004
13,15468,7,2022-07-11 13:00:00,22.6,0,0,0,"59,324598043",50.22
14,17100,7,2022-07-11 14:00:00,22.6,0,0,0,"59,293089024",50.22
15,16784,7,2022-07-11 15:00:00,22.6,0,0,0,"58,400046592",51.84
16,16301,7,2022-07-11 16:00:00,22.6,0,0,0,"58,376951908",51.84
17,15308,7,2022-07-11 17:00:00,22.6,0,0,0," 59,29788724",50.22
18,16511,7,2022-07-11 18:00:00,22.6,0,0,0,"59,785288242",50.22
19,15383,7,2022-07-11 19:00:00,22.6,0,0,0,"59,919924135",50.22
